0.000293, 0.0526153
0.000294, 0.0520891
0.000295, 0.0515683
0.000296, 0.0510526
0.000297, 0.050542
0.000298, 0.0500366
0.000299, 0.0495363
0.0003, 0.0490409
0.000301, 0.0485505
0.000302, 0.048065
0.000303, 0.0475843
0.000304, 0.0471085
0.000305, 0.0466374
0.000306, 0.046171
0.000307, 0.0457093
0.000308, 0.0452522
0.000309, 0.0447997
0.00031, 0.0443517
0.000311, 0.0439082
0.000312, 0.0434691
0.000313, 0.0430344
0.000314, 0.0426041
0.000315, 0.042178
0.000316, 0.0417563
0.000317, 0.0413387
0.000318, 0.0409253
0.000319, 0.040516
0.00032, 0.0401109
0.000321, 0.0397098
0.000322, 0.0393127
0.000323, 0.0389196
0.000324, 0.0385304
0.000325, 0.0381451
0.000326, 0.0377636
0.000327, 0.037386
0.000328, 0.0370121
0.000329, 0.036642
0.00033, 0.0362756
0.000331, 0.0359128
0.000332, 0.0355537
0.000333, 0.0351981
0.000334, 0.0348462
0.000335, 0.0344977
0.000336, 0.0341527
0.000337, 0.0338112
0.000338, 0.0334731
0.000339, 0.0331384
0.00034, 0.032807
0.000341, 0.0324789
0.000342, 0.0321541
0.000343, 0.0318326
0.000344, 0.0315142
0.000345, 0.0311991
0.000346, 0.0308871
0.000347, 0.0305782
0.000348, 0.0302725
0.000349, 0.0299697
0.00035, 0.02967
0.000351, 0.0293733
0.000352, 0.0290796
0.000353, 0.0287888
0.000354, 0.0285009
0.000355, 0.0282159
0.000356, 0.0279338
0.000357, 0.0276544
0.000358, 0.0273779
0.000359, 0.0271041
0.00036, 0.0268331
0.000361, 0.0265647
0.000362, 0.0262991
0.000363, 0.0260361
0.000364, 0.0257757
0.000365, 0.025518
0.000366, 0.0252628
0.000367, 0.0250102
0.000368, 0.0247601
0.000369, 0.0245125
0.00037, 0.0242673
0.000371, 0.0240247
0.000372, 0.0237844
0.000373, 0.0235466
0.000374, 0.0233111
0.000375, 0.023078
0.000376, 0.0228472
0.000377, 0.0226187
0.000378, 0.0223926
0.000379, 0.0221686
0.00038, 0.0219469
0.000381, 0.0217275
0.000382, 0.0215102
0.000383, 0.0212951
0.000384, 0.0210821
0.000385, 0.0208713
0.000386, 0.0206626
0.000387, 0.020456
0.000388, 0.0202514
0.000389, 0.0200489
0.00039, 0.0198484
